TIMESTAMP,DATE TIME,SENSORID,PRESSURE
1499041231,2017/07/03 00:20:31,2,-8.5413
1499041241,2017/07/03 00:20:41,2,-8.5382
1499041252,2017/07/03 00:20:52,2,-8.5359
1499041261,2017/07/03 00:21:01,2,-8.5352
1499041272,2017/07/03 00:21:12,2,-8.5329
1499041281,2017/07/03 00:21:21,2,-8.5306
1499041292,2017/07/03 00:21:32,2,-8.5275
1499041301,2017/07/03 00:21:41,2,-8.5252
1499041312,2017/07/03 00:21:52,2,-8.5214
1499041322,2017/07/03 00:22:02,2,-8.5176
1499041332,2017/07/03 00:22:12,2,-8.513
1499041342,2017/07/03 00:22:22,2,-8.5092
1499041352,2017/07/03 00:22:32,2,-8.5054
1499041362,2017/07/03 00:22:42,2,-8.5023
1499041372,2017/07/03 00:22:52,2,-8.4992
1499041382,2017/07/03 00:23:02,2,-8.4954
1499041392,2017/07/03 00:23:12,2,-8.4908
1499041402,2017/07/03 00:23:22,2,-8.487
1499041412,2017/07/03 00:23:32,2,-8.4809
1499041422,2017/07/03 00:23:42,2,-8.4763
1499041432,2017/07/03 00:23:52,2,-8.4717
1499041442,2017/07/03 00:24:02,2,-8.4687
1499041452,2017/07/03 00:24:12,2,-8.4656
1499041463,2017/07/03 00:24:23,2,-8.4633
1499041472,2017/07/03 00:24:32,2,-8.4602
1499041483,2017/07/03 00:24:43,2,-8.4572
1499041493,2017/07/03 00:24:53,2,-8.4534
1499041503,2017/07/03 00:25:03,2,-8.4472
1499041513,2017/07/03 00:25:13,2,-8.4427
1499041523,2017/07/03 00:25:23,2,-8.4388
1499041533,2017/07/03 00:25:33,2,-8.435
1499041543,2017/07/03 00:25:43,2,-8.4335
1499041554,2017/07/03 00:25:54,2,-8.432
1499041563,2017/07/03 00:26:03,2,-8.4297
1499041574,2017/07/03 00:26:14,2,-8.4289
1499041584,2017/07/03 00:26:24,2,-8.4258
1499041594,2017/07/03 00:26:34,2,-8.4235
1499041604,2017/07/03 00:26:44,2,-8.422
1499041614,2017/07/03 00:26:54,2,-8.4197
1499041624,2017/07/03 00:27:04,2,-8.4151
1499041634,2017/07/03 00:27:14,2,-8.4128
1499041644,2017/07/03 00:27:24,2,-8.4106
1499041654,2017/07/03 00:27:34,2,-8.4098
1499041664,2017/07/03 00:27:44,2,-8.4075
1499041675,2017/07/03 00:27:55,2,-8.4052
1499041684,2017/07/03 00:28:04,2,-8.4021
1499041695,2017/07/03 00:28:15,2,-8.3991
1499041705,2017/07/03 00:28:25,2,-8.396
1499041715,2017/07/03 00:28:35,2,-8.3945
1499041725,2017/07/03 00:28:45,2,-8.3922
1499041735,2017/07/03 00:28:55,2,-8.3914
1499041745,2017/07/03 00:29:05,2,-8.3907
1499041755,2017/07/03 00:29:15,2,-8.3891
1499041765,2017/07/03 00:29:25,2,-8.3891
1499041775,2017/07/03 00:29:35,2,-8.3884
1499041785,2017/07/03 00:29:45,2,-8.3861
1499041795,2017/07/03 00:29:55,2,-8.383
1499041805,2017/07/03 00:30:05,2,-8.383
1499041815,2017/07/03 00:30:15,2,-8.3823
1499041825,2017/07/03 00:30:25,2,-8.3784
1499041835,2017/07/03 00:30:35,2,-8.3761
1499041845,2017/07/03 00:30:45,2,-8.3761
1499041855,2017/07/03 00:30:55,2,-8.3761
1499041865,2017/07/03 00:31:05,2,-8.3739
1499041875,2017/07/03 00:31:15,2,-8.3739
1499041886,2017/07/03 00:31:26,2,-8.3739
1499041895,2017/07/03 00:31:35,2,-8.3739
1499041906,2017/07/03 00:31:46,2,-8.3739
1499041916,2017/07/03 00:31:56,2,-8.3739
1499041926,2017/07/03 00:32:06,2,-8.3739
1499041936,2017/07/03 00:32:16,2,-8.3739
1499041946,2017/07/03 00:32:26,2,-8.3731
1499041956,2017/07/03 00:32:36,2,-8.3731
1499041967,2017/07/03 00:32:47,2,-8.3708
1499041976,2017/07/03 00:32:56,2,-8.3708
1499041987,2017/07/03 00:33:07,2,-8.37
1499041997,2017/07/03 00:33:17,2,-8.3677
1499042007,2017/07/03 00:33:27,2,-8.3677
1499042017,2017/07/03 00:33:37,2,-8.3647
1499042027,2017/07/03 00:33:47,2,-8.3639
1499042037,2017/07/03 00:33:57,2,-8.3616
1499042047,2017/07/03 00:34:07,2,-8.3586
1499042057,2017/07/03 00:34:17,2,-8.3586
1499042067,2017/07/03 00:34:27,2,-8.3555
1499042077,2017/07/03 00:34:37,2,-8.354
1499042087,2017/07/03 00:34:47,2,-8.3524
1499042097,2017/07/03 00:34:57,2,-8.3517
1499042107,2017/07/03 00:35:07,2,-8.3502
1499042117,2017/07/03 00:35:17,2,-8.3486
1499042127,2017/07/03 00:35:27,2,-8.3463
1499042138,2017/07/03 00:35:38,2,-8.3433
1499042148,2017/07/03 00:35:48,2,-8.3433
1499042158,2017/07/03 00:35:58,2,-8.3402
1499042168,2017/07/03 00:36:08,2,-8.3394
1499042178,2017/07/03 00:36:18,2,-8.3364
1499042189,2017/07/03 00:36:29,2,-8.3333
1499042198,2017/07/03 00:36:38,2,-8.3303
1499042209,2017/07/03 00:36:49,2,-8.3272
1499042219,2017/07/03 00:36:59,2,-8.3234
1499042229,2017/07/03 00:37:09,2,-8.3219
1499042239,2017/07/03 00:37:19,2,-8.3196
1499042249,2017/07/03 00:37:29,2,-8.3173
1499042259,2017/07/03 00:37:39,2,-8.315
1499042269,2017/07/03 00:37:49,2,-8.3096
1499042279,2017/07/03 00:37:59,2,-8.3066
1499042289,2017/07/03 00:38:09,2,-8.3035
1499042299,2017/07/03 00:38:19,2,-8.3028
1499042309,2017/07/03 00:38:29,2,-8.3005
1499042319,2017/07/03 00:38:39,2,-8.2982
1499042329,2017/07/03 00:38:49,2,-8.2966
1499042339,2017/07/03 00:38:59,2,-8.2936
1499042349,2017/07/03 00:39:09,2,-8.2905
1499042360,2017/07/03 00:39:20,2,-8.2859
1499042370,2017/07/03 00:39:30,2,-8.2821
1499042380,2017/07/03 00:39:40,2,-8.2791
1499042390,2017/07/03 00:39:50,2,-8.2775
1499042400,2017/07/03 00:40:00,2,-8.276
1499042410,2017/07/03 00:40:10,2,-8.2752
1499042420,2017/07/03 00:40:20,2,-8.2729
1499042430,2017/07/03 00:40:30,2,-8.2699
1499042440,2017/07/03 00:40:40,2,-8.2699
1499042450,2017/07/03 00:40:50,2,-8.2676
1499042460,2017/07/03 00:41:00,2,-8.2668
1499042471,2017/07/03 00:41:11,2,-8.2668
1499042480,2017/07/03 00:41:20,2,-8.2638
1499042491,2017/07/03 00:41:31,2,-8.2622
1499042500,2017/07/03 00:41:40,2,-8.2607
1499042511,2017/07/03 00:41:51,2,-8.2576
1499042521,2017/07/03 00:42:01,2,-8.2569
1499042531,2017/07/03 00:42:11,2,-8.2546
1499042541,2017/07/03 00:42:21,2,-8.2515
1499042551,2017/07/03 00:42:31,2,-8.2508
1499042561,2017/07/03 00:42:41,2,-8.2508
1499042571,2017/07/03 00:42:51,2,-8.2477
1499042581,2017/07/03 00:43:01,2,-8.2454
1499042592,2017/07/03 00:43:12,2,-8.2439
1499042602,2017/07/03 00:43:22,2,-8.2416
1499042612,2017/07/03 00:43:32,2,-8.2393
1499042622,2017/07/03 00:43:42,2,-8.237
1499042632,2017/07/03 00:43:52,2,-8.2339
1499042642,2017/07/03 00:44:02,2,-8.2332
1499042652,2017/07/03 00:44:12,2,-8.2332
1499042662,2017/07/03 00:44:22,2,-8.2301
1499042672,2017/07/03 00:44:32,2,-8.2271
1499042682,2017/07/03 00:44:42,2,-8.224
1499042692,2017/07/03 00:44:52,2,-8.2217
1499042702,2017/07/03 00:45:02,2,-8.2187
1499042713,2017/07/03 00:45:13,2,-8.2148
1499042723,2017/07/03 00:45:23,2,-8.2118
1499042733,2017/07/03 00:45:33,2,-8.2087
1499042743,2017/07/03 00:45:43,2,-8.2057
1499042753,2017/07/03 00:45:53,2,-8.2049
1499042763,2017/07/03 00:46:03,2,-8.2049
1499042773,2017/07/03 00:46:13,2,-8.2049
1499042783,2017/07/03 00:46:23,2,-8.2057
1499042793,2017/07/03 00:46:33,2,-8.2049
1499042803,2017/07/03 00:46:43,2,-8.2018
1499042813,2017/07/03 00:46:53,2,-8.1995
1499042823,2017/07/03 00:47:03,2,-8.198
1499042834,2017/07/03 00:47:14,2,-8.1942
1499042844,2017/07/03 00:47:24,2,-8.1904
1499042854,2017/07/03 00:47:34,2,-8.1865
1499042864,2017/07/03 00:47:44,2,-8.182
1499042874,2017/07/03 00:47:54,2,-8.1774
1499042884,2017/07/03 00:48:04,2,-8.1751
1499042894,2017/07/03 00:48:14,2,-8.172
1499042904,2017/07/03 00:48:24,2,-8.1705
1499042914,2017/07/03 00:48:34,2,-8.169
1499042924,2017/07/03 00:48:44,2,-8.1674
1499042934,2017/07/03 00:48:54,2,-8.1659
1499042944,2017/07/03 00:49:04,2,-8.1651
1499042954,2017/07/03 00:49:14,2,-8.1651
1499042964,2017/07/03 00:49:24,2,-8.1651
1499042975,2017/07/03 00:49:35,2,-8.1644
1499042984,2017/07/03 00:49:44,2,-8.1628
1499042995,2017/07/03 00:49:55,2,-8.1606
1499043005,2017/07/03 00:50:05,2,-8.1567
1499043015,2017/07/03 00:50:15,2,-8.1552
1499043025,2017/07/03 00:50:25,2,-8.1506
1499043035,2017/07/03 00:50:35,2,-8.1476
1499043045,2017/07/03 00:50:45,2,-8.1422
1499043055,2017/07/03 00:50:55,2,-8.1376
1499043066,2017/07/03 00:51:06,2,-8.1338
1499043075,2017/07/03 00:51:15,2,-8.1315
1499043086,2017/07/03 00:51:26,2,-8.1284
1499043095,2017/07/03 00:51:35,2,-8.1261
1499043106,2017/07/03 00:51:46,2,-8.1231
1499043115,2017/07/03 00:51:55,2,-8.1216
1499043126,2017/07/03 00:52:06,2,-8.1185
1499043136,2017/07/03 00:52:16,2,-8.117
1499043146,2017/07/03 00:52:26,2,-8.1177
1499043156,2017/07/03 00:52:36,2,-8.1193
1499043166,2017/07/03 00:52:46,2,-8.1193
1499043176,2017/07/03 00:52:56,2,-8.117
1499043186,2017/07/03 00:53:06,2,-8.1193
1499043196,2017/07/03 00:53:16,2,-8.1193
1499043206,2017/07/03 00:53:26,2,-8.1193
1499043217,2017/07/03 00:53:37,2,-8.117
1499043227,2017/07/03 00:53:47,2,-8.117
1499043237,2017/07/03 00:53:57,2,-8.1139
1499043247,2017/07/03 00:54:07,2,-8.1086
1499043257,2017/07/03 00:54:17,2,-8.1047
1499043268,2017/07/03 00:54:28,2,-8.1002
1499043278,2017/07/03 00:54:38,2,-8.0948
1499043288,2017/07/03 00:54:48,2,-8.0894
1499043298,2017/07/03 00:54:58,2,-8.0856
1499043308,2017/07/03 00:55:08,2,-8.0803
1499043318,2017/07/03 00:55:18,2,-8.0765
1499043328,2017/07/03 00:55:28,2,-8.0742
1499043338,2017/07/03 00:55:38,2,-8.0742
1499043348,2017/07/03 00:55:48,2,-8.0734
1499043358,2017/07/03 00:55:58,2,-8.0734
1499043369,2017/07/03 00:56:09,2,-8.0696
1499043378,2017/07/03 00:56:18,2,-8.068
1499043389,2017/07/03 00:56:29,2,-8.0673
1499043399,2017/07/03 00:56:39,2,-8.065
1499043409,2017/07/03 00:56:49,2,-8.0642
1499043419,2017/07/03 00:56:59,2,-8.0619
1499043429,2017/07/03 00:57:09,2,-8.0589
1499043439,2017/07/03 00:57:19,2,-8.0558
1499043449,2017/07/03 00:57:29,2,-8.052
1499043459,2017/07/03 00:57:39,2,-8.0482
1499043469,2017/07/03 00:57:49,2,-8.0459
1499043479,2017/07/03 00:57:59,2,-8.0428
1499043489,2017/07/03 00:58:09,2,-8.0405
1499043499,2017/07/03 00:58:19,2,-8.0359
1499043509,2017/07/03 00:58:29,2,-8.0359
1499043520,2017/07/03 00:58:40,2,-8.0344
1499043529,2017/07/03 00:58:49,2,-8.0344
1499043540,2017/07/03 00:59:00,2,-8.0329
1499043549,2017/07/03 00:59:09,2,-8.0313
1499043560,2017/07/03 00:59:20,2,-8.0313
1499043570,2017/07/03 00:59:30,2,-8.0306
1499043580,2017/07/03 00:59:40,2,-8.0283
1499043590,2017/07/03 00:59:50,2,-8.0252
1499043600,2017/07/03 01:00:00,2,-8.0222
1499043610,2017/07/03 01:00:10,2,-8.0191
1499043620,2017/07/03 01:00:20,2,-8.0161
1499043630,2017/07/03 01:00:30,2,-8.0145
1499043640,2017/07/03 01:00:40,2,-8.0115
1499043650,2017/07/03 01:00:50,2,-8.0069
1499043660,2017/07/03 01:01:00,2,-8.0038
1499043670,2017/07/03 01:01:10,2,-8.0008
1499043680,2017/07/03 01:01:20,2,-8.0
1499043691,2017/07/03 01:01:31,2,-7.9977
1499043700,2017/07/03 01:01:40,2,-7.9946
1499043711,2017/07/03 01:01:51,2,-7.9939
1499043720,2017/07/03 01:02:00,2,-7.9916
1499043731,2017/07/03 01:02:11,2,-7.9885
1499043740,2017/07/03 01:02:20,2,-7.9878
1499043751,2017/07/03 01:02:31,2,-7.9878
1499043761,2017/07/03 01:02:41,2,-7.9878
1499043771,2017/07/03 01:02:51,2,-7.9878
1499043781,2017/07/03 01:03:01,2,-7.9878
1499043791,2017/07/03 01:03:11,2,-7.9878
1499043801,2017/07/03 01:03:21,2,-7.9878
1499043811,2017/07/03 01:03:31,2,-7.987
1499043821,2017/07/03 01:03:41,2,-7.9878
1499043831,2017/07/03 01:03:51,2,-7.9878
1499043841,2017/07/03 01:04:01,2,-7.9855
1499043851,2017/07/03 01:04:11,2,-7.9855
1499043861,2017/07/03 01:04:21,2,-7.9855
1499043871,2017/07/03 01:04:31,2,-7.9855
1499043881,2017/07/03 01:04:41,2,-7.9855
1499043892,2017/07/03 01:04:52,2,-7.9847
1499043901,2017/07/03 01:05:01,2,-7.9832
1499043912,2017/07/03 01:05:12,2,-7.9832
1499043922,2017/07/03 01:05:22,2,-7.9824
1499043932,2017/07/03 01:05:32,2,-7.9824
1499043942,2017/07/03 01:05:42,2,-7.9801
1499043952,2017/07/03 01:05:52,2,-7.9801
1499043962,2017/07/03 01:06:02,2,-7.9801
1499043972,2017/07/03 01:06:12,2,-7.9801
1499043982,2017/07/03 01:06:22,2,-7.9809
1499043992,2017/07/03 01:06:32,2,-7.9794
1499044002,2017/07/03 01:06:42,2,-7.9786
1499044013,2017/07/03 01:06:53,2,-7.9771
1499044022,2017/07/03 01:07:02,2,-7.9763
1499044033,2017/07/03 01:07:13,2,-7.9732
1499044043,2017/07/03 01:07:23,2,-7.9702
1499044053,2017/07/03 01:07:33,2,-7.9671
1499044063,2017/07/03 01:07:43,2,-7.9641
1499044073,2017/07/03 01:07:53,2,-7.961
1499044083,2017/07/03 01:08:03,2,-7.9564
1499044093,2017/07/03 01:08:13,2,-7.9534
1499044104,2017/07/03 01:08:24,2,-7.9503
1499044113,2017/07/03 01:08:33,2,-7.9472
1499044124,2017/07/03 01:08:44,2,-7.9442
1499044133,2017/07/03 01:08:53,2,-7.9419
1499044144,2017/07/03 01:09:04,2,-7.9381
1499044154,2017/07/03 01:09:14,2,-7.9358
1499044164,2017/07/03 01:09:24,2,-7.9335
1499044174,2017/07/03 01:09:34,2,-7.9312
1499044184,2017/07/03 01:09:44,2,-7.9274
1499044194,2017/07/03 01:09:54,2,-7.9258
1499044204,2017/07/03 01:10:04,2,-7.9243
1499044214,2017/07/03 01:10:14,2,-7.9228
1499044224,2017/07/03 01:10:24,2,-7.9213
1499044234,2017/07/03 01:10:34,2,-7.9182
1499044244,2017/07/03 01:10:44,2,-7.9182
1499044254,2017/07/03 01:10:54,2,-7.9182
1499044264,2017/07/03 01:11:04,2,-7.9182
1499044274,2017/07/03 01:11:14,2,-7.9167
1499044285,2017/07/03 01:11:25,2,-7.9151
1499044295,2017/07/03 01:11:35,2,-7.9144
1499044305,2017/07/03 01:11:45,2,-7.9121
1499044315,2017/07/03 01:11:55,2,-7.9106
1499044325,2017/07/03 01:12:05,2,-7.909
1499044335,2017/07/03 01:12:15,2,-7.9052
1499044345,2017/07/03 01:12:25,2,-7.9029
1499044355,2017/07/03 01:12:35,2,-7.9021
1499044365,2017/07/03 01:12:45,2,-7.8991
1499044375,2017/07/03 01:12:55,2,-7.8968
1499044385,2017/07/03 01:13:05,2,-7.8937
1499044395,2017/07/03 01:13:15,2,-7.8922
1499044405,2017/07/03 01:13:25,2,-7.8907
1499044415,2017/07/03 01:13:35,2,-7.8876
1499044425,2017/07/03 01:13:45,2,-7.8853
1499044436,2017/07/03 01:13:56,2,-7.883
1499044446,2017/07/03 01:14:06,2,-7.8807
1499044456,2017/07/03 01:14:16,2,-7.8784
1499044466,2017/07/03 01:14:26,2,-7.8777
1499044476,2017/07/03 01:14:36,2,-7.8754
1499044486,2017/07/03 01:14:46,2,-7.8746
1499044496,2017/07/03 01:14:56,2,-7.8716
1499044506,2017/07/03 01:15:06,2,-7.8693
1499044516,2017/07/03 01:15:16,2,-7.8685
1499044526,2017/07/03 01:15:26,2,-7.8662
1499044536,2017/07/03 01:15:36,2,-7.8662
1499044546,2017/07/03 01:15:46,2,-7.8654
1499044556,2017/07/03 01:15:56,2,-7.8647
1499044566,2017/07/03 01:16:06,2,-7.8624
1499044576,2017/07/03 01:16:16,2,-7.8609
1499044586,2017/07/03 01:16:26,2,-7.8593
1499044597,2017/07/03 01:16:37,2,-7.8593
1499044607,2017/07/03 01:16:47,2,-7.857
1499044617,2017/07/03 01:16:57,2,-7.8563
1499044627,2017/07/03 01:17:07,2,-7.8547
1499044637,2017/07/03 01:17:17,2,-7.854
1499044647,2017/07/03 01:17:27,2,-7.8532
1499044657,2017/07/03 01:17:37,2,-7.8517
1499044667,2017/07/03 01:17:47,2,-7.8509
1499044677,2017/07/03 01:17:57,2,-7.8502
1499044688,2017/07/03 01:18:08,2,-7.8479
1499044698,2017/07/03 01:18:18,2,-7.8471
1499044708,2017/07/03 01:18:28,2,-7.8448
1499044718,2017/07/03 01:18:38,2,-7.8425
1499044728,2017/07/03 01:18:48,2,-7.841
1499044738,2017/07/03 01:18:58,2,-7.8372
1499044749,2017/07/03 01:19:09,2,-7.8364
1499044758,2017/07/03 01:19:18,2,-7.8356
1499044769,2017/07/03 01:19:29,2,-7.8349
1499044779,2017/07/03 01:19:39,2,-7.8341
1499044789,2017/07/03 01:19:49,2,-7.8341
1499044799,2017/07/03 01:19:59,2,-7.8326
1499044809,2017/07/03 01:20:09,2,-7.8326
1499044819,2017/07/03 01:20:19,2,-7.8326
1499044829,2017/07/03 01:20:29,2,-7.831
1499044839,2017/07/03 01:20:39,2,-7.8303
1499044849,2017/07/03 01:20:49,2,-7.8295
1499044860,2017/07/03 01:21:00,2,-7.828
1499044869,2017/07/03 01:21:09,2,-7.8272
1499044879,2017/07/03 01:21:19,2,-7.8265
1499044889,2017/07/03 01:21:29,2,-7.8242
1499044900,2017/07/03 01:21:40,2,-7.8226
1499044910,2017/07/03 01:21:50,2,-7.8203
1499044920,2017/07/03 01:22:00,2,-7.8196
1499044930,2017/07/03 01:22:10,2,-7.818
1499044940,2017/07/03 01:22:20,2,-7.8173
1499044950,2017/07/03 01:22:30,2,-7.8157
1499044960,2017/07/03 01:22:40,2,-7.8135
1499044970,2017/07/03 01:22:50,2,-7.8135
1499044980,2017/07/03 01:23:00,2,-7.8127
1499044991,2017/07/03 01:23:11,2,-7.8112
1499045001,2017/07/03 01:23:21,2,-7.8112
1499045011,2017/07/03 01:23:31,2,-7.8089
1499045021,2017/07/03 01:23:41,2,-7.8073
1499045031,2017/07/03 01:23:51,2,-7.8043
1499045041,2017/07/03 01:24:01,2,-7.8028
1499045051,2017/07/03 01:24:11,2,-7.8012
1499045062,2017/07/03 01:24:22,2,-7.7997
1499045072,2017/07/03 01:24:32,2,-7.7982
1499045082,2017/07/03 01:24:42,2,-7.7966
1499045092,2017/07/03 01:24:52,2,-7.7959
1499045102,2017/07/03 01:25:02,2,-7.7936
1499045112,2017/07/03 01:25:12,2,-7.7928
1499045122,2017/07/03 01:25:22,2,-7.7905
1499045132,2017/07/03 01:25:32,2,-7.7898
1499045142,2017/07/03 01:25:42,2,-7.789
1499045152,2017/07/03 01:25:52,2,-7.7875
1499045162,2017/07/03 01:26:02,2,-7.7867
1499045172,2017/07/03 01:26:12,2,-7.7882
1499045183,2017/07/03 01:26:23,2,-7.7867
1499045193,2017/07/03 01:26:33,2,-7.7867
1499045202,2017/07/03 01:26:42,2,-7.7859
1499045213,2017/07/03 01:26:53,2,-7.7836
1499045223,2017/07/03 01:27:03,2,-7.7813
1499045233,2017/07/03 01:27:13,2,-7.7798
1499045243,2017/07/03 01:27:23,2,-7.7775
1499045253,2017/07/03 01:27:33,2,-7.7745
1499045263,2017/07/03 01:27:43,2,-7.7745
1499045273,2017/07/03 01:27:53,2,-7.7737
1499045283,2017/07/03 01:28:03,2,-7.7714
1499045293,2017/07/03 01:28:13,2,-7.7661
1499045304,2017/07/03 01:28:24,2,-7.763
1499045313,2017/07/03 01:28:33,2,-7.7622
1499045324,2017/07/03 01:28:44,2,-7.7584
1499045334,2017/07/03 01:28:54,2,-7.7561
1499045344,2017/07/03 01:29:04,2,-7.7531
1499045354,2017/07/03 01:29:14,2,-7.7515
1499045364,2017/07/03 01:29:24,2,-7.7492
1499045374,2017/07/03 01:29:34,2,-7.7469
1499045384,2017/07/03 01:29:44,2,-7.7454
1499045394,2017/07/03 01:29:54,2,-7.7431
1499045404,2017/07/03 01:30:04,2,-7.7408
1499045414,2017/07/03 01:30:14,2,-7.7401
